#./transfer/case_3_50_10_5_2
set N0 = 0;
set N1 = 3  4  7  9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  37  38  39  40  41  42  43  44  45  ;
set N2 = 8  5  6  1  2  46  49  47  48  50  ;
set Shared1:= 8  5  6  1  2  ;
set Shared2:= 46  49  47  48  50  ;
set Shared_Visited:= (8,46),(5,49),(6,47),(1,48),(2,50),;
param kn:= 10;
param dn:= 3;
param T:= 704;
param s_id:	1	2	3	:=
13	14	24	25	14	15	3	16	38	39	23	6	34	33	10000	14	31	29	14	17	9	29	35	13	21	7	26	29	22	14	23	37	17	25	26	21	12	10	25	14	30	29	27	17	28	9	29	39	16	24	3	25
14	18	30	38	25	3	11	29	42	44	11	19	26	25	14	10000	25	32	6	15	21	36	34	24	13	8	27	27	34	11	14	27	8	36	18	15	24	11	37	16	21	24	27	30	17	10	20	44	29	30	11	38
15	20	26	46	33	27	31	43	30	30	19	33	6	5	31	25	10000	19	20	15	33	29	16	31	13	29	15	9	39	36	12	10	32	41	7	11	35	34	44	19	7	3	14	39	12	23	10	30	43	26	31	46
16	16	10	33	22	34	30	34	12	13	31	27	24	24	29	32	19	10000	26	17	25	11	8	21	24	31	6	10	25	40	24	29	38	26	21	21	27	37	30	17	24	17	6	28	28	24	27	13	34	10	30	33
17	14	26	36	23	8	13	29	37	39	10	18	21	21	14	6	20	26	10000	10	20	31	29	22	8	10	21	22	32	16	10	24	13	34	14	9	23	15	35	11	17	19	22	28	14	7	16	39	29	26	13	36
18	7	18	33	19	18	17	29	28	29	16	18	18	18	17	15	15	17	10	10000	18	23	20	18	9	16	12	13	27	24	10	22	22	29	10	7	21	22	31	5	15	13	12	26	15	9	16	29	29	18	17	33
19	13	18	17	5	23	12	11	32	34	29	3	36	36	9	21	33	25	20	18	10000	23	32	6	25	15	23	28	14	22	27	40	25	16	28	24	4	18	16	14	33	30	25	9	32	13	33	34	11	18	12	17
20	19	6	25	19	38	31	29	10	11	38	25	34	34	29	36	29	11	31	23	23	10000	18	18	31	33	14	21	18	42	32	38	42	17	29	28	23	38	22	21	34	27	16	22	36	27	36	11	29	6	31	25
21	21	18	41	30	36	35	41	15	16	31	33	20	20	35	34	16	8	29	20	32	18	10000	28	24	35	10	8	33	44	24	24	41	34	20	21	34	41	38	22	22	14	8	36	26	28	25	16	41	18	35	41
22	11	13	16	2	26	16	13	27	29	30	8	35	34	13	24	31	21	22	18	6	18	28	10000	25	18	19	26	11	27	27	39	29	13	27	24	6	23	14	13	32	28	21	9	32	15	33	29	13	13	16	16
23	15	26	41	27	14	20	35	35	36	8	24	14	13	21	13	13	24	8	9	25	31	24	25	10000	17	19	17	35	23	3	16	19	37	6	4	28	22	39	13	9	12	18	33	7	13	9	36	35	26	20	41
24	16	27	31	19	9	4	22	40	42	18	12	31	30	7	8	29	31	10	16	15	33	35	18	17	10000	26	29	28	10	19	33	11	30	23	18	18	6	31	14	26	27	27	23	23	8	26	42	22	27	4	31
25	12	12	33	21	29	26	32	17	18	26	24	21	20	26	27	15	6	21	12	23	14	10	19	19	26	10000	7	25	35	19	25	34	27	16	16	25	32	30	13	20	13	2	27	23	19	22	18	32	12	26	33
26	16	18	40	27	29	30	38	21	22	24	29	14	14	29	27	9	10	22	13	28	21	8	26	17	29	7	10000	32	37	16	19	34	33	12	14	31	35	37	16	15	7	6	34	19	22	18	22	38	18	30	40
27	21	15	8	10	36	25	14	27	28	40	16	44	43	22	34	39	25	32	27	14	18	33	11	35	28	25	32	10000	35	37	48	38	3	37	33	11	32	5	22	41	36	27	7	42	25	42	28	14	15	25	8
28	25	36	37	27	10	11	26	49	51	21	19	36	36	14	11	36	40	16	24	22	42	44	27	23	10	35	37	35	10000	25	38	7	38	29	25	24	4	37	23	32	34	36	30	28	17	30	51	26	36	11	37
29	17	27	43	29	16	22	37	35	37	8	26	12	11	23	14	12	24	10	10	27	32	24	27	3	19	19	16	37	25	10000	14	20	39	5	4	30	24	41	15	7	11	18	35	5	15	7	37	37	27	22	43
30	28	36	54	40	29	36	50	39	39	18	39	5	5	37	27	10	29	24	22	40	38	24	39	16	33	25	19	48	38	14	10000	33	49	12	16	43	37	52	27	8	12	23	47	11	28	8	39	50	36	36	54
31	24	37	41	29	5	14	31	49	50	15	23	32	31	17	8	32	38	13	22	25	42	41	29	19	11	34	34	38	7	20	33	10000	41	25	21	28	9	41	22	27	31	34	33	22	16	25	50	31	37	14	41
32	22	16	8	12	38	27	16	26	28	42	19	45	44	25	36	41	26	34	29	16	17	34	13	37	30	27	33	3	38	39	49	41	10000	38	35	14	34	5	24	43	38	28	9	44	27	44	28	16	16	27	8
33	17	26	43	29	20	25	38	32	33	13	28	9	8	26	18	7	21	14	10	28	29	20	27	6	23	16	12	37	29	5	12	25	38	10000	5	31	28	41	15	5	7	15	36	7	17	7	33	38	26	25	43
34	13	24	39	25	17	20	34	32	33	11	23	13	13	21	15	11	21	9	7	24	28	21	24	4	18	16	14	33	25	4	16	21	35	5	10000	27	23	38	11	9	10	15	32	9	13	10	33	34	24	20	39
35	16	18	14	5	26	14	8	32	34	32	6	39	38	12	24	35	27	23	21	4	23	34	6	28	18	25	31	11	24	30	43	28	14	31	27	10000	21	14	17	36	33	27	6	35	16	36	34	8	18	14	14
36	21	33	33	23	10	8	23	46	48	21	16	35	35	10	11	34	37	15	22	18	38	41	23	22	6	32	35	32	4	24	37	9	34	28	23	21	10000	34	20	31	33	33	26	27	14	30	48	23	33	8	33
37	25	20	4	13	39	27	13	31	32	44	19	48	48	25	37	44	30	35	31	16	22	38	14	39	31	30	37	5	37	41	52	41	5	41	38	14	34	10000	27	46	41	32	8	46	28	47	32	13	20	27	4
38	3	15	28	14	18	14	24	27	29	19	14	23	22	14	16	19	17	11	5	14	21	22	13	13	14	13	16	22	23	15	27	22	24	15	11	17	20	27	10000	20	17	14	21	20	7	21	29	24	15	14	28
39	21	30	48	34	22	29	43	35	36	13	32	5	5	30	21	7	24	17	15	33	34	22	32	9	26	20	15	41	32	7	8	27	43	5	9	36	31	46	20	10000	8	19	40	5	21	3	36	43	30	29	48
40	18	24	43	30	26	29	40	28	28	19	30	8	8	29	24	3	17	19	13	30	27	14	28	12	27	13	7	36	34	11	12	31	38	7	10	33	33	41	17	8	10000	11	37	13	21	11	28	40	24	29	43
41	13	13	35	23	29	27	34	18	19	26	26	19	18	27	27	14	6	22	12	25	16	8	21	18	27	2	6	27	36	18	23	34	28	15	15	27	33	32	14	19	11	10000	29	22	20	21	19	34	13	27	35
42	20	19	8	7	31	20	7	32	33	37	11	43	43	17	30	39	28	28	26	9	22	36	9	33	23	27	34	7	30	35	47	33	9	36	32	6	26	8	21	40	37	29	10000	40	22	41	33	7	19	20	8
43	22	32	48	34	18	26	42	39	40	8	31	10	10	28	17	12	28	14	15	32	36	26	32	7	23	23	19	42	28	5	11	22	44	7	9	35	27	46	20	5	13	22	40	10000	20	3	40	42	32	26	48
44	9	21	29	16	12	9	22	34	35	16	12	25	25	9	10	23	24	7	9	13	27	28	15	13	8	19	22	25	17	15	28	16	27	17	13	16	14	28	7	21	21	20	22	20	10000	21	35	22	21	9	29
45	22	32	49	35	21	28	43	38	39	11	32	7	7	29	20	10	27	16	16	33	36	25	33	9	26	22	18	42	30	7	8	25	44	7	10	36	30	47	21	3	11	21	41	3	21	10000	39	43	32	28	49
46	27	16	36	29	46	41	40	2	10000	44	36	35	35	39	44	30	13	39	29	34	11	16	29	36	42	18	22	28	51	37	39	50	28	33	33	34	48	32	29	36	28	19	33	40	35	39	10000	40	16	41	36
47	23	25	11	12	30	18	10000	38	40	38	11	46	46	16	29	43	34	29	29	11	29	41	13	35	22	32	38	14	26	37	50	31	16	38	34	8	23	13	24	43	40	34	7	42	22	43	40	10000	25	18	11
48	13	10000	23	14	33	26	25	15	16	33	20	31	31	24	30	26	10	26	18	18	6	18	13	26	27	12	18	15	36	27	36	37	16	26	24	18	33	20	15	30	24	13	19	32	21	32	16	25	10000	26	23
49	15	26	27	16	12	10000	18	39	41	21	9	33	32	3	11	31	30	13	17	12	31	35	16	20	4	26	30	25	11	22	36	14	27	25	20	14	8	27	14	29	29	27	20	26	9	28	41	18	26	10000	27
50	27	23	10000	15	39	27	11	34	36	45	19	50	50	25	38	46	33	36	33	17	25	41	16	41	31	33	40	8	37	43	54	41	8	43	39	14	33	4	28	48	43	35	8	48	29	49	36	11	23	27	10000
;
param w_id:	1	2	3	:=
1	0	1	1	
2	1	1	1	
3	1	1	1	
4	1	0	1	
5	0	1	1	
6	0	1	1	
7	1	1	1	
8	0	1	1	
9	0	1	0	
10	1	1	1	
11	0	1	0	
12	0	1	1	
13	1	0	1	
14	0	1	1	
15	1	1	1	
16	0	0	0	
17	0	1	1	
18	0	0	1	
19	0	0	1	
20	1	1	1	
21	0	1	0	
22	1	0	1	
23	0	1	1	
24	1	0	1	
25	1	1	1	
26	0	1	0	
27	1	1	1	
28	0	1	0	
29	1	1	0	
30	1	0	0	
31	1	1	0	
32	1	1	1	
33	1	1	1	
34	1	1	1	
35	1	1	1	
36	0	1	1	
37	1	0	0	
38	1	1	1	
39	1	1	0	
40	1	1	1	
41	1	1	0	
42	1	1	1	
43	1	1	0	
44	1	1	1	
45	1	1	0	
46	0	1	1	
47	0	1	1	
48	0	1	1	
49	0	1	1	
50	1	1	1	
;
param e_id:	1	2	3	:=
0	0	0	0	
1	144	144	144	
2	354	354	354	
3	413	413	413	
4	528	528	528	
5	586	586	586	
6	99	99	99	
7	156	156	156	
8	281	281	281	
9	356	356	356	
10	455	455	455	
11	0	0	0	
12	45	45	45	
13	87	87	87	
14	143	143	143	
15	254	254	254	
16	0	0	0	
17	107	107	107	
18	264	264	264	
19	378	378	378	
20	428	428	428	
21	0	0	0	
22	63	63	63	
23	192	192	192	
24	278	278	278	
25	324	324	324	
26	0	0	0	
27	67	67	67	
28	158	158	158	
29	240	240	240	
30	425	425	425	
31	0	0	0	
32	46	46	46	
33	118	118	118	
34	199	199	199	
35	326	326	326	
36	0	0	0	
37	0	0	0	
38	157	157	157	
39	209	209	209	
40	429	429	429	
41	0	0	0	
42	0	0	0	
43	126	126	126	
44	183	183	183	
45	0	0	0	
46	281	281	281	
47	99	99	99	
48	144	144	144	
49	586	586	586	
50	354	354	354	
;
param l_id:	1	2	3	:=
0	704	704	704	
1	314	314	314	
2	493	493	493	
3	504	504	504	
4	645	645	645	
5	723	723	723	
6	160	160	160	
7	276	276	276	
8	363	363	363	
9	523	523	523	
10	586	586	586	
11	50	50	50	
12	187	187	187	
13	224	224	224	
14	231	231	231	
15	341	341	341	
16	47	47	47	
17	267	267	267	
18	379	379	379	
19	468	468	468	
20	596	596	596	
21	69	69	69	
22	200	200	200	
23	318	318	318	
24	421	421	421	
25	471	471	471	
26	100	100	100	
27	244	244	244	
28	292	292	292	
29	436	436	436	
30	563	563	563	
31	90	90	90	
32	123	123	123	
33	230	230	230	
34	281	281	281	
35	426	426	426	
36	81	81	81	
37	132	132	132	
38	261	261	261	
39	302	302	302	
40	527	527	527	
41	80	80	80	
42	133	133	133	
43	288	288	288	
44	308	308	308	
45	44	44	44	
46	363	363	363	
47	160	160	160	
48	314	314	314	
49	723	723	723	
50	493	493	493	
;
param prefer_id:	1	2	3	4	5	6	7	8	9	10	:=
1		-3.52855		-7.39929		4.32906		6.97074		-7.07495		-4.69636		-2.13585		-8.90503		0.249184		7.40785
2		-4.02549		2.25209		-2.48089		-2.61662		-5.07342		5.20595		-8.20803		0.38441		-3.86221		-9.56948
3		-5.76439		-8.94241		-1.06198		-6.12258		2.53153		9.85852		-3.13606		7.13584		-7.34364		2.17977
4		-6.84753		4.81321		-9.60166		8.06559		8.8837		-5.79612		-6.86417		1.26019		4.62914		0.310929
5		2.99296		1.07284		-4.78469		-9.26098		2.04681		9.29251		9.04638		1.64049		-8.52266		6.63883
6		-4.0766		6.1389		7.02616		-0.995193		3.8164		-5.62246		3.9103		-9.77528		3.42714		-0.138479
7		-4.25542		0.524716		4.60009		3.93874		7.6337		7.6622		-1.34731		-9.46005		6.40328		5.0851
8		-8.31779		4.46286		8.44752		7.86897		0.393741		-9.61445		-5.33122		5.49187		3.44866		9.31859
9		-8.76107		8.83496		-7.00596		-9.32784		6.84428		-3.32736		-9.98403		6.10987		-4.58606		9.02521
10		1.55013		0.851786		0.698252		8.88709		-3.30653		-3.58375		-0.65687		-0.796307		-7.26633		-4.35729
11		-9.18542		-4.84929		-6.82783		-3.08303		-3.68023		-3.19537		-6.5305		0.659711		-7.25749		-3.25808
12		-5.63663		-7.98265		9.54444		7.15496		5.98933		-2.70647		1.81961		-4.98108		-8.08673		-2.30032
13		7.51449		8.37257		-7.07468		8.70773		-2.30682		5.37307		-7.30676		-7.98131		-4.71279		-1.60269
14		9.63864		-8.44973		9.27226		0.273984		9.37742		-3.75421		0.291922		6.12986		4.01553		-8.16184
15		6.88129		-0.976859		7.71304		-4.95393		-7.08259		-5.52717		6.2798		3.45176		-7.73098		2.80667
16		9.68193		-3.15375		-5.46431		2.04237		-7.68325		-5.70835		6.31609		-4.54335		-1.21341		7.48932
17		6.47538		-0.541361		-6.49318		-9.13936		4.41475		7.7232		8.0473		-0.563113		-3.56476		0.502339
18		-9.23208		5.84168		6.78913		-7.02443		9.02668		-3.09615		8.61843		5.47505		-3.24216		-3.0615
19		7.85426		8.18111		7.31787		1.93169		-2.68877		-5.10173		-3.58707		-7.70932		2.4889		-4.87026
20		-6.65269		-1.09828		0.997936		0.147654		-3.8668		-2.65824		4.633		-9.82521		2.69145		9.8944
21		-2.35088		5.23159		-0.939501		-2.48451		3.58068		-6.05903		3.03371		1.79608		-7.79234		5.93298
22		9.64915		3.88829		-9.66213		-7.85425		-8.14411		-5.17481		-2.87853		8.13038		-6.56803		6.9913
23		3.1934		-2.9438		2.44928		-7.66938		9.50683		-4.77833		6.90672		5.56944		3.63444		3.90886
24		-4.7381		0.0425495		3.4286		2.29732		2.84776		0.808232		9.30007		7.76315		-1.59584		-4.08247
25		8.87394		7.54821		-7.44941		-3.31581		8.56876		9.13473		8.84376		-3.38912		-1.49654		-1.06776
26		6.45667		9.7934		-1.82341		-6.05773		4.77551		-4.2083		5.50194		3.09539		-7.52916		7.12723
27		6.46623		6.56319		9.18117		-0.392505		-0.0291825		-6.1467		6.90152		6.01241		-8.14297		-6.24523
28		0.125318		-7.24871		6.89021		2.4775		1.13258		-6.30165		3.47302		0.372564		6.11833		3.47791
29		3.79781		-4.46715		-9.58463		2.09935		-8.90094		-8.4007		3.16213		0.0637353		2.05602		-1.97107
30		2.35412		-7.01824		5.98861		-7.98985		5.2096		-0.505862		-3.07324		1.31082		-3.32621		9.88549
31		-8.27955		-5.29138		1.34821		-6.4258		-6.89652		3.05566		8.31141		2.41461		-6.92167		0.197762
32		-3.73784		-6.9842		-6.74887		-6.50221		4.62898		-8.91299		-7.82613		-5.02874		-4.61735		2.26767
33		-5.93995		-2.32082		1.61479		-3.29218		-3.0761		6.71116		8.99979		4.49539		0.54878		-6.99116
34		5.67118		-4.20328		-0.801776		-4.3819		-6.08767		1.68589		-1.82602		-7.38891		-2.74201		-7.30268
35		5.00992		-0.838658		-7.33062		-4.37783		-7.00125		-9.97137		-8.49373		-8.08009		3.87215		-5.03554
36		3.83982		9.74356		-0.295		0.0776429		6.43068		-1.55597		1.86679		-7.94956		-6.77186		-1.16715
37		-6.31698		0.436175		2.96823		-8.95424		-9.26459		3.26977		-8.30116		-5.68745		4.33157		-9.10383
38		-8.80676		-9.00085		-9.07239		-1.47612		8.6896		-9.70096		-7.93916		7.27294		2.73234		-6.18896
39		0.713252		8.60763		-7.58429		4.32588		-2.87294		2.43473		-7.91286		7.21173		7.93943		-7.00197
40		7.63235		-2.35587		-6.49189		1.00839		8.558		-2.47676		9.71402		6.16835		5.88042		2.47919
41		4.23016		-1.9283		-5.45765		-5.71081		-3.52111		9.64626		0.519502		-8.90123		5.71097		-4.78639
42		-2.64994		7.84248		5.01737		6.22707		5.62274		-9.11255		8.40637		3.1567		-7.872		5.92281
43		-5.99444		-2.41812		1.55258		-4.79735		6.14872		3.63169		9.80716		3.08145		3.39753		-5.92025
44		2.44648		9.50116		-9.50765		6.19237		-6.93946		-1.63315		1.13106		-5.26766		9.28962		9.26522
45		-8.67043		8.49768		-2.04437		-0.0302605		6.37554		-8.04973		1.314		-8.05619		1.00111		9.55647
46		-8.31779		4.46286		8.44752		7.86897		0.393741		-9.61445		-5.33122		5.49187		3.44866		9.31859
47		-4.0766		6.1389		7.02616		-0.995193		3.8164		-5.62246		3.9103		-9.77528		3.42714		-0.138479
48		-3.52855		-7.39929		4.32906		6.97074		-7.07495		-4.69636		-2.13585		-8.90503		0.249184		7.40785
49		2.99296		1.07284		-4.78469		-9.26098		2.04681		9.29251		9.04638		1.64049		-8.52266		6.63883
50		-4.02549		2.25209		-2.48089		-2.61662		-5.07342		5.20595		-8.20803		0.38441		-3.86221		-9.56948
;
